,0,1
2809,23.45,1589739102.9828548
2810,1.0,1589739117.038123
2811,1.0,1589739117.060394
2812,1.0,1589739124.091049
2813,1.23,1589739138.124483
2814,3.33,1589739166.239965
2815,2.07,1589739187.3185961
2816,1.46,1589739208.403844
2817,1.4,1589739222.454622
2818,2.14,1589739243.5327842
2819,2.41,1589739271.665621
2820,3.81,1589739299.788778
2821,1.4,1589739320.874969
2822,5.21,1589739356.924104
2823,1.58,1589739378.0002089
2824,4.67,1589739413.146697
2825,1.34,1589739427.2051048
2826,1.26,1589739441.2594821
2827,8.81,1589739483.4022138
2828,1.32,1589739504.477859
2829,42.25,1589739574.754146
2830,15.2,1589739630.977011
2831,3.71,1589739659.093909
2832,1.54,1589739680.177154
2833,2.78,1589739708.2892292
2834,1.0,1589739715.319247
2835,1.54,1589739736.406528
2836,2.78,1589739764.5214798
2837,1.15,1589739771.54571
2838,1.12,1589739785.600588
2839,1.33,1589739799.661667
2840,1.26,1589739813.728128
2841,1.04,1589739827.775862
2842,8.02,1589739869.9277198
2843,1.23,1589739883.9806411
2844,6.42,1589739926.1458392
2845,2.01,1589739947.229857
2846,4.54,1589739982.3652139
2847,1.09,1589739996.423975
2848,1.26,1589740010.4820411
2849,1.35,1589740024.540329
2850,20.71,1589740088.449122
2851,1.84,1589740109.5338418
2852,2.01,1589740130.63737
2853,1.49,1589740144.691241
2854,2.18,1589740165.777893
2855,1.0,1589740179.827588
2856,1.55,1589740193.879318
2857,1.0,1589740207.9271848
2858,2.33,1589740229.010922
2859,3.45,1589740264.15779
2860,13.02,1589740313.906904
2861,1.22,1589740327.961633
2862,5.39,1589740370.1325161
2863,1.29,1589740384.189534
2864,20.06,1589740440.399482
2865,11.38,1589740489.580956
2866,2.9,1589740517.688648
2867,1.77,1589740539.2496378
2868,1.22,1589740553.303932
2869,2.23,1589740581.427625
2870,2.05,1589740602.49337
2871,1.8,1589740623.583315
2872,9.28,1589740665.752779
2873,1.13,1589740679.8171241
2874,2.81,1589740707.9516082
2875,32.96,1589740778.2281191
2876,1.19,1589740792.287172
2877,1.12,1589740799.316812
2878,2.21,1589740827.4203598
2879,1.91,1589740848.493935
2880,1.91,1589740862.5754619
2881,1.91,1589740869.598219
2882,1.91,1589740876.628674
2883,2.76,1589740890.6652958
2884,1.82,1589740911.752312
2885,27.66,1589740982.02686
2886,1.75,1589740996.087199
2887,1.69,1589741017.166956
2888,5.82,1589741060.617213
2889,1.02,1589741067.647794
2890,1.33,1589741081.7003698
2891,1.21,1589741095.75562
2892,2.98,1589741123.915241
2893,1.14,1589741137.992415
2894,1.04,1589741152.071229
2895,3.39,1589741180.182871
2896,1.65,1589741201.2662022
2897,1.91,1589741222.348395
2898,2.79,1589741250.451434
2899,1.12,1589741257.478369
2900,1.08,1589741271.526911
2901,5.64,1589741313.704159
2902,1.2,1589741320.7383611
2903,2.16,1589741348.876703
2904,3.15,1589741376.978091
2905,2.4,1589741398.055545
2906,4.3,1589741433.198415
2907,1.32,1589741447.2445672
2908,1.69,1589741468.334563
2909,5.9,1589741510.5101519
2910,2.08,1589741531.58822
2911,3.18,1589741559.704499
2912,2.29,1589741587.8268769
2913,1.62,1589741601.8805919
2914,1.39,1589741622.958035
2915,11.92,1589741672.152936
2916,1.34,1589741686.207569
2917,4.54,1589741721.7627158
2918,1.03,1589741735.815274
2919,1.65,1589741749.8739352
2920,3.26,1589741778.030057
2921,2.65,1589741806.1420858
2922,2.8,1589741834.2422578
2923,2.01,1589741855.330357
2924,9.65,1589741904.550962
2925,1.66,1589741925.6308422
2926,1.1,1589741932.661599
2927,1.0,1589741946.711189
2928,2.04,1589741967.800906
2929,4.28,1589742002.937144
2930,1.81,1589742024.016226
2931,1.07,1589742031.042093
2932,3.47,1589742066.7790122
2933,4.72,1589742101.914965
2934,1.89,1589742123.008372
2935,1.06,1589742130.038103
2936,2.58,1589742158.149305
2937,1.86,1589742179.245326
2938,2.13,1589742200.334112
2939,1.64,1589742221.416943
2940,10.1,1589742270.593598
2941,1.0,1589742277.6258051
2942,6.63,1589742319.787016
2943,1.83,1589742340.865582
2944,12.0,1589742391.090034
2945,2.66,1589742419.205481
2946,3.44,1589742454.3368561
2947,1.11,1589742461.79296
2948,1.41,1589742482.886863
2949,2.29,1589742503.976196
2950,7.04,1589742546.124317
2951,1.03,1589742560.1877499
2952,16.93,1589742616.396632
2953,1.33,1589742630.4556081
2954,1.79,1589742651.544221
2955,1.96,1589742673.0569952
2956,1.48,1589742687.112475
2957,1.22,1589742701.171298
2958,1.86,1589742722.2635908
2959,1.15,1589742736.3113458
2960,1.1,1589742750.369401
2961,1.37,1589742765.228873
2962,1.69,1589742779.2887192
2963,1.79,1589742800.369594
2964,4.5,1589742835.50251
2965,7.03,1589742878.788903
2966,1.74,1589742899.874409
2967,8.04,1589742942.030922
2968,1.7,1589742963.138228
2969,1.91,1589742984.218077
2970,1.94,1589743005.305592
2971,1.45,1589743019.369065
2972,3.95,1589743054.519893
2973,2.23,1589743076.175513
2974,1.28,1589743090.232734
2975,2.76,1589743118.336044
2976,44.91,1589743195.652927
2977,1.1,1589743209.7094662
2978,2.57,1589743230.798955
2979,3.03,1589743258.938224
2980,1.42,1589743280.0602849
2981,1.11,1589743287.084477
2982,4.5,1589743322.215704
2983,12.35,1589743379.327302
2984,1.08,1589743386.355731
2985,15.8,1589743442.575113
2986,1.0,1589743456.634212
2987,2.04,1589743477.755434
2988,1.16,1589743491.807648
2989,2.75,1589743519.925596
2990,2.59,1589743541.0022469
2991,3.37,1589743576.137685
2992,1.52,1589743590.1958358
2993,3.9,1589743625.328966
2994,1.08,1589743632.356791
2995,1.08,1589743639.407768
2996,1.08,1589743646.436437
2997,1.08,1589743653.462003
2998,1.08,1589743660.487063
2999,2.29,1589743674.519614
3000,2.5,1589743695.6644008
3001,2.22,1589743723.775275
3002,2.57,1589743744.863033
3003,1.27,1589743758.918894
3004,1.49,1589743779.996041
3005,1.0,1589743787.020097
3006,8.34,1589743836.256396
3007,4.01,1589743864.36386
3008,1.22,1589743878.417473
3009,1.1,1589743892.471113
3010,1.52,1589743908.258229
3011,2.42,1589743936.357545
3012,1.42,1589743950.418028
3013,2.3,1589743971.4985359
3014,22.42,1589744035.3455842
3015,2.72,1589744063.448332
3016,3.59,1589744098.5948942
3017,1.0,1589744105.6253161
3018,1.01,1589744112.6574569
3019,12.31,1589744169.088904
3020,1.57,1589744183.152935
3021,16.34,1589744239.383065
3022,2.62,1589744267.501153
3023,1.28,1589744281.5633159
3024,1.36,1589744295.614553
3025,1.05,1589744309.671703
3026,8.22,1589744358.870134
3027,6.37,1589744395.519664
3028,1.46,1589744416.605644
3029,6.51,1589744451.747534
3030,1.46,1589744472.824739
3031,1.19,1589744486.874285
3032,1.74,1589744500.927954
3033,2.4,1589744529.033464
3034,1.69,1589744550.118289
3035,2.0,1589744571.1989021
3036,1.96,1589744592.281923
3037,1.59,1589744606.3880892
3038,1.32,1589744627.466049
3039,2.95,1589744655.5738702
3040,1.21,1589744662.603721
3041,6.93,1589744711.790076
3042,1.58,1589744725.846325
3043,1.06,1589744739.899652
3044,1.39,1589744753.958466
3045,1.09,1589744768.015713
3046,5.18,1589744803.159372
3047,3.37,1589744831.269939
3048,8.88,1589744880.4445188
3049,1.67,1589744901.525669
3050,2.79,1589744922.6078348
3051,1.3,1589744943.690252
3052,1.06,1589744950.7205539
3053,1.54,1589744971.814193
3054,5.5,1589745007.566014
3055,86.88,1589745091.894925
3056,3.78,1589745127.037602
3057,1.3,1589745141.096119
3058,7.36,1589745183.2720158
3059,1.73,1589745204.34244
3060,1.95,1589745226.0871959
3061,2.03,1589745247.1624231
3062,2.98,1589745275.264651
3063,1.12,1589745289.321392
3064,2.94,1589745317.4500139
3065,3.17,1589745345.568081
3066,2.54,1589745373.694473
3067,1.23,1589745380.7220569
3068,1.04,1589745394.784111
3069,1.57,1589745415.865673
3070,1.13,1589745422.892767
3071,1.1,1589745436.952078
3072,1.45,1589745451.011034
3073,1.55,1589745472.7587252
3074,1.22,1589745486.813638
3075,1.3,1589745500.875477
3076,1.44,1589745514.9309099
3077,1.79,1589745536.0196621
3078,11.23,1589745585.214259
3079,1.58,1589745606.2965162
3080,1.93,1589745627.376062
3081,5.69,1589745662.520245
3082,1.59,1589745683.6017852
3083,47.05,1589745753.9179661
3084,1.04,1589745767.966557
3085,8.67,1589745817.161886
3086,4.36,1589745852.309864
3087,1.07,1589745859.3395572
3088,1.75,1589745880.421226
3089,2.97,1589745908.528991
3090,1.76,1589745929.6095302
3091,1.93,1589745950.6880488
3092,1.09,1589745957.717723
3093,5.53,1589745999.877921
3094,1.81,1589746020.960336
3095,6.22,1589746063.125109
3096,2.12,1589746084.20991
3097,1.0,1589746091.239178
3098,1.03,1589746105.308397
3099,7.97,1589746147.471447
3100,1.0,1589746161.5267048
3101,4.19,1589746196.6681962
3102,1.01,1589746203.697921
3103,1.48,1589746217.7565289
3104,1.21,1589746231.815022
3105,21.3,1589746295.073466
3106,1.0,1589746309.1331048
3107,2.94,1589746337.248082
3108,1.45,1589746351.313938
3109,1.01,1589746358.342727
3110,1.88,1589746379.431375
3111,1.06,1589746393.484462
3112,4.35,1589746428.627129
3113,2.65,1589746456.734665
3114,3.6,1589746484.85453
3115,1.54,1589746505.945437
3116,3.35,1589746534.0509
3117,1.61,1589746555.186953
3118,1.22,1589746569.24531
3119,13.59,1589746618.44174
3120,3.52,1589746653.541877
3121,1.33,1589746667.587976
